id,cefr_level,name,summary,explanation,original,translation,dictionary_id,created_at,updated_at
32,A1.2,Here is/are ...,「ここに～がある」を表すHere is/are構文,"以下では、「Here is/are ...」構文がどのように機能し、どのように使われるのかを、より詳しくわかりやすく解説します。

---

## 1. 基本的な意味と使い方

「Here is/are ...」は、主に以下のような意味を表します。

1. 「ここに〜がある／いる」  
   - 物や人がその場にある／いることを指し示すときに使います。

2. 「はい、〜をどうぞ」  
   - 相手に何かを差し出す場面でよく使われます。  
   - 「Here you are.」という省略形で耳にすることも多いです。

例文：  
- Here is your passport.（はい、あなたのパスポートです。）  
- Here are the documents you asked for.（はい、あなたが頼んでいた書類です。）  

---

## 2. 文法上のポイント

### 2-1. 倒置構文

- 「Here ○○ (be) 〜」という形は、通常の語順（主語＋動詞）ではなく、**倒置**が起こっています。  
- この構文においては、文頭に副詞「here」を置き、それに続く「be動詞 (is/are)」の後ろに**本来の主語**がくる形となります。  

#### 通常の語順との比較
- 通常の語順：Your passport is here.  
- 倒置構文：Here is your passport.  

後者の倒置を使うことで、「ここにあるのはあなたのパスポートです」といった意味合いをより直感的に伝えることができます。

### 2-2. 動詞の単数・複数

- 倒置されていても、**動詞は主語の数に一致**します。  
- 主語が単数（1つ／1人）のときは「is」、複数（2つ以上／2人以上）のときは「are」を使います。

例文：  
- Here is your book.（単数：book → is）  
- Here are your keys.（複数：keys → are）  

---

## 3. 「There is/are」との違い

「Here is/are」と似た構文に「There is/are」があります。これらの違いを理解すると使い分けがしやすくなります。

- 「There is/are」  
  - まだ存在が特定されていないものを提示するときに使われることが多い  
    - 例：There is a book on the table.（テーブルの上に本があるよ）  
  - 「a book」という不特定の本を紹介するニュアンス

- 「Here is/are」  
  - すでに話し手や聞き手が認識しているものを提示するときにも使われる
  - 特定のものにも、不特定のものにも使える  
    - 例：Here is the book (you wanted).（これは（あなたが欲しかった）本ですよ） → 特定の本  
    - 例：Here is a book for you.（はい、本をどうぞ） → 不特定の本

---

## 4. 使われるシチュエーションの例

1. ものを手渡す場面  
   - 「Here you are.」／「Here is your change.」  
     - レジでお釣りを渡すときなど、自然な差し出し表現です。

2. 人を紹介する場面  
   - 「Here is my friend, Lisa.」  
     - パーティーやイベントで友人を紹介するときなどに使えます。

3. 何かを特定して示す場面  
   - 「Here are the files you requested.」  
     - 依頼されたファイルを見せる・渡すときに使えます。

---

## 5. まとめ

- 「Here is/are ...」構文は、倒置によって主語が後ろにくる形をとります。  
- 主語の単数・複数に応じて、is/are を使い分けましょう。  
- 「There is/are」と違い、特定のものを示すことにもよく使います。  
- 手渡しのシーンなど、日常会話でも頻出の表現なので、ぜひ使い慣れておきましょう。

---

### 参考
- 「Here you are.」や「Here it is.」といった短いフレーズは、旅行や買い物などのシチュエーションで非常によく登場します。  
- 使うときは、単に「ある」ではなく、相手が受け取りやすい形で自然に差し出す表現として覚えておくと便利です。

以上が「Here is/are ...」構文のより詳しい解説です。ぜひ実際の会話や文章で活用してみてください！",Here is your bag.,君のかばんはここにあるよ。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:54:18 +0900
38,A1.2,Can you ...?,「能力」と「依頼」の疑問文,"## 「Can you ~?」の使い方

「Can you ~?」は、英語で相手に何かをしてもらいたいときや、ある行為が可能かどうかを尋ねるときに使われる表現です。大きく分けて、以下の2つの用法があります。

---

### 1. 能力をたずねる場合

- **意味**: 「～することができるか」「～が可能かどうか」を聞いている。  
- **例文**:  
  - ""Can you move the heavy stone?""  
    - 直訳: 「あなたはあの重たい石を動かすことができますか？」  
    - 意味合い: 「その大きな石を動かせるだけの力や手段があるかどうか」を尋ねる。

この用法では、相手にその行為を行う「能力」や「技量」があるかを確認するニュアンスがあります。
たとえば、「Can you speak English?（英語を話せる？）」「Can you drive a car?（車を運転できる？）」なども同様です。

---

### 2. 依頼をする場合

- **意味**: 「～してもらえますか？」というように、お願いの気持ちを含んだ依頼。  
- **例文**:  
  - ""Can you open the window?""  
    - 直訳: 「あなたは窓を開けることができますか？」  
    - 意味合い: 「窓を開けてくれませんか？」という依頼。

同じ「Can you ~?」でも、実際の意図としては「～してくれない？」というお願いのニュアンスが強く伝わります。日常会話ではカジュアルな依頼としてよく用いられます。

---

### 追加のポイント

- 「Could you ~?」の方がより丁寧  
  「Could you open the window?」のように ""Could"" を使うと、もう少し丁寧な依頼のニュアンスになります。ビジネスシーンや目上の人との会話では「Could you ~?」を使うと良いでしょう。

- 「Would you ~? / Will you ~?」との使い分け  
  「Would you ~?」や「Will you ~?」も依頼でよく使われます。一般的には「Would」＞「Could」＞「Can」の順に丁寧度・柔らかさが増す傾向にありますが、会話の状況や相手との関係性によって自然に使い分けることが大切です。

- 「Can you ～?」を「能力の確認」か「依頼」かどちらで使っているかは、文脈や話し方、イントネーションなどから判断されます。文だけ見ると同じ質問でも、シチュエーションによっては「できそう？」「やってくれない？」と意味が変わることを覚えておきましょう。

---

## まとめ

「Can you ~?」は、  
1) 相手の能力を確かめる  
2) 相手に何かを依頼する  
という2つの基本的な意味があります。日常のカジュアルな場面では非常によく使われる便利な表現なので、ぜひ使い分けを覚えてみてください。",Can you open the window?,窓を開けてもらえますか？,1,2023-08-20 23:44:45 +0900,2025-01-26 18:54:34 +0900
44,A1.2-A1.3,従属接続詞thatの省略(hope・know・think),動詞の後で省略されやすい接続詞that,"以下では、従属接続詞 **that** を省略するケースと省略できないケースについて、なるべく詳しく解説します。

---

## 1. 従属接続詞 that の基本的な役割

英語の文中で **that** は、主に以下のような役割を果たすときに用いられます。

1. 名詞節を導く（例：「～ということ」）
2. 形容詞節（関係代名詞節）を導く  
   ※ 今回は1の「名詞節を導く」用法に注目します。

名詞節を導く **that** は、主に “hope,” “know,” “think,” “say,” “believe” などの動詞の後に置かれることが多いです。

---

## 2. that がしばしば省略される例

多くの場合、動詞の直後に続く **that** は省略できます。以下は典型的な例です。

- **I think (that) you are right.**  
  （君が正しいと思うよ。）

- **I hope (that) she will be happy.**  
  （彼女が幸せになるといいな。）

- **I know (that) he can solve the problem.**  
  （彼ならその問題を解けると知っています。）

これらは会話やカジュアルな文脈で特によく見られる形です。  
ただし、必ずしも「絶対に省略しなければならない」というわけではなく、文体や強調の度合い、フォーマルさなどによっては **that** を入れておくと文意が明確になり、誤解を防げる場合もあります。

---

## 3. 省略しないほうが良い場合

### 3-1. 受動態（受け身）の文

動詞が受け身（受動態）の形になっている場合、特に **that** をそのまま残しておくことが多いです。たとえば：

- **I was told that he became a policeman.**  
  （彼は警察官になったと言われた。）  
  ※ ここでは「I was told he became a policeman.」と書くことも可能ですが、情報をはっきり区切るために **that** を残すケースがよく見られます。

- **It was believed that the Earth was flat.**  
  （地球は平らだと信じられていた。）  
  ※ この文でも that を省略して「It was believed the Earth was flat.」という書き方はできますが、フォーマルな文書では **that** を残す例が多いです。

### 3-2. 強調したい場合や誤解を避けたい場合

以下のように、文の区切りが曖昧になってしまう場合は **that** を省略しないほうが、読み手にとってわかりやすいです。

- **He said yesterday that he would go there.**  
  （昨日、彼はそこに行くと言った。）  
  「昨日どちらが言ったのか」「いつ行くと言ったのか」のような情報をはっきり伝えるために、あえて **that** を置いて区切りを示す場合があります。

---

## 4. まとめ

1. **that** は主に「～ということ」を表す名詞節を導くときに用いられる。  
2. “hope,” “know,” “think,” “say,” “believe” などの動詞の直後では、日常的に **that** が省略されることが多い。  
3. 一方で、受動態（受け身）の文や強調したい場合、誤解を避けたい場合などでは **that** を残すことが多い。  
4. 文体のフォーマルさや文意の分かりやすさを考慮して、必要に応じて **that** を省略したり、残したりするようにすると良い。

このように、**that** の省略は必ずしもルール化されているわけではなく、文脈や書き手／話し手の意図によって使い分けられます。文意をより明確にしたい場合や、フォーマルな文書を書くときは **that** を残し、カジュアルな会話やリズムよく話したいときは省略するなど、場面や目的によって使い分けができるようになるとより自然な英語表現になります。",I hope it will be nice.,晴れればいいなあ。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:55:22 +0900
70,A1.3,名詞+現在分詞 (後置修飾),他の語句を伴って名詞を修飾する後置修飾の現在分詞,"## 名詞＋現在分詞（後置修飾）の詳しい解説

英語の「現在分詞 (動詞の -ing 形)」には、大きく分けて以下の3つの用法があります。

1. 名詞を修飾する **限定用法**  
2. 補語（C）となる **叙述用法**  
3. 副詞句として文全体を修飾する **分詞構文**  

このうち、**名詞を修飾する限定用法** には、名詞の前に来る場合（例: “a sleeping baby”）と、名詞の後ろから来る場合（後置修飾、例: “the baby sleeping in the crib”）の2パターンがあります。**そして、多くの場合、現在分詞がほかの語句（目的語・修飾語など）を伴うとき、名詞の後ろから修飾する形**をとります。これを「名詞＋現在分詞（後置修飾）」と呼びます。

---

### 後置修飾とは？
英語では、名詞を修飾する情報が長くなると、**名詞の直後に修飾部分を配置する**ことが多いです。これを「後置修飾」といい、次のような例が典型的です。

> The boy **playing the guitar** is my friend.  
> （ギターを弾いている**少年**は私の友達です。）

この例で「playing the guitar」は「boy」を後ろから修飾しています。  
- **playing** が動詞「play」の現在分詞  
- **the guitar** は playing の目的語  

名詞「boy」に対する追加情報を、動詞の -ing 形を用いることで「～している（最中の）○○」というニュアンスで説明しています。

---

### 後置修飾を使う理由やメリット
1. **修飾語が長いときに読みやすくなる**  
   「The boy playing the guitar at the park near my house」というように、修飾部分が長い場合、名詞の後ろに置くことで情報が整理され、読み手に伝わりやすくなります。

2. **名詞の状態や動作を明確に伝えられる**  
   「～している名詞」という形で、名詞がどんな動作をしているのかを、ダイレクトに表現できます。

---

### 名詞＋現在分詞（後置修飾）の作り方
1. **対象となる名詞を決める**  
   例: “the boy”, “the book”, “the woman” など。

2. **動詞を現在分詞 (-ing 形) にする**  
   「play → playing」「read → reading」「stand → standing」など。

3. **必要であれば目的語や付加情報を付け足す**  
   - “playing the guitar”  
   - “reading a novel”  
   - “standing by the window”  
   など。

4. **名詞の直後に配置し、修飾句としてまとまりを作る**  
   例:  
   - “The boy playing the guitar”  
   - “The woman standing by the window”  

---

### 例文で確認しよう

1. **The book lying on the table is mine.**  
   - 「机の上に置かれている本は私のものです。」  
   - “lying on the table” が “the book” を後ろから修飾しています。

2. **Did you see the cat sleeping under the tree?**  
   - 「木の下で寝ている猫、見かけなかった？」  
   - “sleeping under the tree” が “the cat” を後ろから修飾しています。

3. **The girl wearing a red hat is my sister.**  
   - 「赤い帽子をかぶっている女の子は私の妹です。」  
   - “wearing a red hat” が “the girl” を後ろから修飾しています。

---

### ポイントまとめ
- 現在分詞（-ing 形）には「限定用法」「叙述用法」「分詞構文」という3つの大きな働きがある。  
- 名詞を修飾する限定用法では、**名詞の前に置く短い修飾**と、**名詞の後ろに置く長めの修飾**があり、特に「目的語」や「修飾要素」など**プラスの情報を伴う場合は、後置修飾を使うことが多い**。  
- 後置修飾を使うことで、名詞に対する追加情報をスムーズに示すことができ、英語らしい表現もより自然になる。  

以上が、「名詞＋現在分詞（後置修飾）」のより詳しい解説です。英語の文章を読むときや、自分で英作文をするときにぜひ活用してみてください。",Who is the boy swimming in the river?,川で泳いでいる少年は誰ですか。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:57:55 +0900
62,A1.3,one/ones,繰り返しを避けるための代名詞,"## 「one / ones」の使い方をより詳しく解説

前に出てきた名詞の繰り返しを避けるときは、よく *it* や *that* などの代名詞を使います。しかし、前に「形容詞」が付いている場合、*it* や *that* では置き換えられず、代わりに **one / ones** を用いる必要があります。以下では、その理由や使い方をもう少し詳しくみていきましょう。

---

### 1. 形容詞が付いている場合は *one / ones* を使う

- **同じ名詞を繰り返すのを避けたいとき**  
  たとえば ""I like the red bag and the blue bag"" のように何度も *bag* が出てくるとくどいですよね。このとき、後半の *bag* を *one* に置き換えると ""I like the red bag and the blue one."" と言えます。  
  - 単数形 → ***one***  
  - 複数形 → ***ones***  

- **形容詞が付いている場合に *it* や *that* は使えない**  
  ""the blue bag"" → ""the blue *it*"" のように言うことはできないため、""the blue one"" と言う必要があります。  

---

### 2. *it / that* と *one / ones* の違い

- **it / that は「同じもの・同じ名詞そのもの」を指す**  
  - ""Where is my book? I left it on the table.""  
    - ← *it* は自分が置いた「同じ本」を指す。

- **one / ones は「同じ種類の別のもの」を指す**  
  - ""I don’t want this book. I want a different one.""  
    - ← 「本という種類は同じだが、これは嫌なので“別の本”が欲しい」というニュアンス。  

また、会話シーンでよく見る表現として
> Which book do you like, this one or that one?  
> （どちらの本が好きですか？この本ですか、それともあの本ですか？）

があります。この場合も、*this one* と *that one* は「同じ種類（本）だけれど別のもの」を指しており、*one* を用いる形が自然です。

---

### 3. 例文で確認しよう

1. **単数形の例**  
   - I really like the red sweater, but I want the blue one.  
     - 前半で *the red sweater* が出てきたので、後半では「青いセーター」の *sweater* を *one* に言い換えている。

2. **複数形の例**  
   - These cookies are tasty, but I prefer the homemade ones.  
     - *cookies*（複数）を前半で言っているので、後半では「手作りのクッキー」を指すのに *ones* を使っている。

3. **it / that と one の違い**  
   - A: I love your bike.  
   - B: Thanks. I love it, too.  
     - ここでの *it* は相手の持ち物である「同じ自転車」を指す。別の自転車ではなく、「そのもの」に言及しているため *it* を使う。  

   - A: I have this bag, but I want to buy a new one.  
     - ""a new one"" は「同じ“バッグ”という種類だが新しい別のもの」を表している。

---

### まとめ

1. **形容詞付きの名詞を言い換えるときは *one / ones* を用いる。**  
2. **単数形→ *one*、複数形→ *ones*。**  
3. **it / that は「同じもの」を指すが、one / ones は「同じ種類の別のもの」を指す。**  

上記のポイントを押さえることで、英語の会話や文章で自然な表現ができるようになります。ぜひ実践してみてください。",The older ones do not always know more than the younger ones.,年上の者がいつも年下の者より物知りだとは限らない。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:58:11 +0900
75,A1.3,WH-疑問文: Where ...?,「どこ」を聞きたいときの疑問詞 where,"以下では「Where」を使ったWH-疑問文の基本的な使い方を、より詳しく解説します。

---

## 1. 「Where」で場所を尋ねる

「Where」は「どこ」を意味し、場所を尋ねるときに使います。日本語で「どこ？」と聞きたい場合は、まず文頭に**Where**を置き、続けて主語や動詞が来る形になります。

- 例:  
  - Where did you go yesterday?  
    （昨日、どこへ行きましたか。）

---

## 2. 疑問文の基本形

### 2-1. 一般動詞の疑問文

一般動詞（go, play, eat など）を使うときは、助動詞の**do / does / did**を使って疑問文を作ります。  
- 現在形（主語が I, you, we, they のとき）：  
  - Where do you study English?  
    （あなたはどこで英語を勉強していますか。）  
- 現在形（主語が he, she, it のとき）：  
  - Where does he usually have lunch?  
    （彼は普段どこで昼食をとりますか。）  
- 過去形の場合：  
  - Where did she buy that book?  
    （彼女はどこでその本を買ったのですか。）

### 2-2. be動詞の疑問文

be動詞（am, are, is）を使う文では、be動詞を主語の前に置きます。  
- Where is the station?  
  （駅はどこですか。）  
- Where are they from?  
  （彼らはどこの出身ですか。）

---

## 3. さまざまな返事の仕方

「Where」で質問されたら、場所を示す語句や文で答えます。  
- 例:  
  - Where did you go yesterday?  
    → I went to the park. / I went shopping downtown.  
    （公園に行きました。 / 中心街に買い物に行きました。）

---

## 4. ワンポイントアドバイス

- **Where are you from?** と質問された場合は、出身地を答えるのが一般的です。たとえば “I’m from Tokyo.” のように答えます。  
- 疑問文の形を覚えるときは「Where + 助動詞（do / does / did など） + 主語 + 動詞...？」という順番をしっかり身につけるとスムーズに使えます。

---

以上が「Where」を用いた疑問文の基本的な仕組みと使い方です。場所や出身地などを尋ねるときには、ぜひ活用してみてください。",Where did the accident [[take place]]?,事故はどこで起こったのですか。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:58:16 +0900
72,A1.3,名詞+過去分詞 (後置修飾),他の語句を伴って名詞を修飾する後置修飾の過去分詞,"以下では、「名詞＋過去分詞（後置修飾）」の特徴を、現在分詞との比較を交えつつ、できるだけ詳しくわかりやすく解説します。

---

## 分詞の大きな分類
英語の分詞は、大きく分けて以下の2種類があります。

1. **現在分詞（動詞の原形＋ing）**  
2. **過去分詞（動詞の原形＋edなど）**

このうち、名詞を後ろから修飾する用法は「限定用法」とも呼ばれます。限定用法には、現在分詞・過去分詞のいずれも用いられ、名詞を説明する役割を果たします。たとえば

- 現在分詞：The girl standing by the window (窓のそばに立っている少女)  
- 過去分詞：The book written by my friend (友人によって書かれた本)

のように、どちらも名詞を後ろから修飾しています。

---

## 「後置修飾」とは？
英語では、名詞を修飾する形容詞や形容詞句が「名詞の前」に置かれることが多いですが、分詞を含む長めの修飾語句（句や節）は「名詞の後ろ」に置かれることが一般的です。これを**後置修飾（post-modification）**と呼びます。

特に分詞（現在分詞・過去分詞）は、しばしば「ほかの語句を伴って」名詞を後ろから修飾します。例を見てみましょう。

- The girl standing by the window is my friend.  
  - 「standing by the window」という分詞句（現在分詞＋修飾語句）が「girl」を後ろから修飾。

- The book written by my friend became a bestseller.  
  - 「written by my friend」という分詞句（過去分詞＋修飾語句）が「book」を後ろから修飾。

---

## 過去分詞の後置修飾
特に「名詞＋過去分詞」の形で後置修飾する場合は、「その名詞に対してすでに行われた動作」や「その名詞が受け身の関係にある動作」を表すことが多いです。

- a letter written in English  
  - 「書かれている（行為を受けている）」→ 英語で書かれた手紙

- an email sent yesterday  
  - 「送られている（行為を受けている）」→ 昨日送られたメール

- a car damaged in the accident  
  - 「壊れた状態（行為を受けている）」→ その事故で損傷した車

上記の例では、いずれも名詞（letter, email, car）が「～される」または「～された」行為の対象になっている点に注目してください。

---

## 現在分詞との違い
現在分詞を使う場合は、名詞が動作主になっている（つまり“～している”）ことを表します。一方、過去分詞だと、名詞が動作の対象になっている（“～される／～された”）という受動的あるいは完了的なニュアンスを帯びます。

- The man walking down the street (現在分詞)  
  - その通りを歩いている男性（男性が“歩いている”動作を行っている）
- The man injured in the accident (過去分詞)  
  - その事故で負傷した男性（男性が“負傷させられた”動作を受けている）

---

## 分詞構文など他の用法との比較
### 1) 限定用法（形容詞的用法）
名詞を修飾する用法です。主に「名詞の前」か「名詞の後ろ（後置修飾）」に置かれます。後置修飾では、分詞が句をともなって長くなりやすいため、名詞の後ろに置かれることが多くなります。

### 2) 叙述用法（補語になる用法）
分詞が主語や補語（C）の位置に来て、主語を説明する働きをします。  
例）The door remained locked.（そのドアは施錠されたままだった）

### 3) 分詞構文（副詞句的用法）
分詞を使って、副詞節や時・理由・条件などの意味をまとめて表す用法です。  
例）Having finished my homework, I went out.（宿題を終えてから外出した）

ここで紹介した「後置修飾」とは、上記1)の限定用法の一部に当たります。

---

## まとめ
- 過去分詞（名詞＋過去分詞）を後ろから名詞に付けて修飾するときは、名詞が「～された」あるいは「～を受けた」という受動的・完了的なイメージを表す。  
- 現在分詞の場合は、名詞が「～している」という能動的な動作や状態を表す。  
- 分詞はほかにも叙述用法（補語）や分詞構文（副詞句）などの用法があり、特に限定用法で後ろに置かれるときは名詞を詳しく説明するために、分詞句が長くなることが多い。  
- 後置修飾は、英語の名詞修飾で非常によく使われるパターンなので、例文を多く読み・作りながら身につけるのが効果的。

以上が、名詞＋過去分詞（後置修飾）を中心とした分詞の使い方の解説です。日常の英語や文章で見かけた際には、この視点から「名詞がどんな状態か」「その名詞にどんな動作が行われたのか」を考えると、文脈をより正確に理解できるでしょう。ぜひ学習に役立ててみてください。",This is a watch made in Japan.,これは日本製の時計です。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:58:46 +0900
12,A1.1-A1.2,They are ... (疑問文・否定文含む),「彼ら（それら）は～です。」を表すThey are ~.,"以下では、「They are ...」の基本的な使い方を、疑問文や否定文を含めて詳しく解説します。

---

## 1. 「They are ...」の基本的な意味

英語で「～です」と表現するときは、be動詞（is / am / are）の現在形を使います。  
「They are ...」は直訳すると「彼ら（それら）は～です」という意味で、主語が複数（人や物など、1つではない）のときに使われる形です。  

- 例）They are students.（彼らは学生です）  
- 例）They are cars.（それらは車です）  

「They」は人だけでなく、複数の物や動物を指すときにも使うので、文脈によって「彼ら」「彼女たち」「それら」などと訳すことができます。

---

## 2. 疑問文「Are they ... ?」

### 構造
They are ... の文を疑問文にする場合は、be動詞（are）を文頭に置きます。  
- **Are** they ... ?

### 例文

- **Are they students?**  
  （彼らは学生ですか？）  

- **Are they ready?**  
  （彼らは準備ができていますか？）  

### ポイント
- 疑問文では、文頭に「Are」を置くことを忘れないようにしましょう。  
- 疑問の答えとしては「Yes, they are.」または「No, they aren’t.」のように答えます。

---

## 3. 否定文「They are not ...」

### 構造
They are ... の文を否定文にするには、be動詞のすぐ後ろに「not」を入れます。  
- They are not ...  

もしくは省略形「They aren’t ...」「They’re not ...」もよく使われます。

### 例文

- **They are not students.**  
  （彼らは学生ではありません）  

- **They aren’t ready.**  
  （彼らは準備ができていません）  

### ポイント
- 「They are not ...」を略して「They aren’t ...」「They’re not ...」と書く場合があります。どちらでも意味は同じです。

---

## 4. 省略形   
They are は会話やカジュアルな文章で省略形「They’re」と書かれたり発音されたりします。  
- They’re students.（彼らは学生です）  

否定形も同様に、  
- They aren’t ...  
- They’re not ...  
と省略した形で使われることが多いです。

---

## 5. まとめ

1. **肯定文**: They are + 名詞 / 形容詞  
   - 例）They are happy. / They are friends.  

2. **疑問文**: Are they + 名詞 / 形容詞 ?  
   - 例）Are they happy? / Are they friends?  

3. **否定文**: They are not + 名詞 / 形容詞.  
   - 例）They are not happy. / They aren’t friends.  

複数を主語にするときは、必ず「They are」を使用します。疑問文や否定文を作るときにbe動詞の位置やnotの入れ方をしっかり覚えておきましょう。

---

以上が「They are ...」の基本的な使い方です。疑問文や否定文でもbe動詞（are）の位置に注意しながら、会話や文書で活用してみてください。",Are they Japanese?,彼らは日本人ですか。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:52:20 +0900
16,A1.1-A1.2,It is ... (疑問文・否定文含む),「それは～です。」を表すIt is ~.,"## 「It is ...」の使い方をより詳しく解説

英語で「〜です」と言いたいときには、基本的にbe動詞（am / is / are）の現在形を用います。ここでは、その中でも「It is ...」の形と、疑問文・否定文の作り方を詳しく見ていきましょう。

---

### 1. 肯定文：It is ~
- 「それは〜です。」と言いたい場合は、  
  <span style=""color:blue;"">It is + 形容詞 / 名詞.</span>  
  の形を使います。
- 「It」は、物や動物、状況などを指すときによく使われる主語です。具体的な名詞や状況を指す場合、「これは〜」「あれは〜」といった日本語の感覚に近いイメージです。  

例文:
- It is a pen.（それはペンです。）  
- It is new.（それは新しいです。）  
- It is sunny today.（今日は晴れています。）

#### 短縮形「It's」について
会話やカジュアルな文脈では、<span style=""color:blue;"">It is</span> を <span style=""color:blue;"">It's</span> と短縮した形が頻繁に使われます。意味はまったく同じなので、シチュエーションによって使い分けるようにしましょう。  
- It's a pen.  
- It's sunny today.

---

### 2. 疑問文：Is it ~?
- 疑問文にしたい場合は、主語「it」とbe動詞「is」の位置を入れ替えます。  
  <span style=""color:blue;"">Is it + 形容詞 / 名詞 ~ ?</span>  
- 「Is it ~ ?」は、それが本当にそうなのかを尋ねるときによく使います。

例文:
- Is it a pen? （それはペンですか？）  
- Is it important? （それは重要ですか？）  
- Is it cold outside? （外は寒いですか？）

---

### 3. 否定文：It is not ~.
- 否定文にするときは、be動詞のあとに「not」を入れます。  
  <span style=""color:blue;"">It is not + 形容詞 / 名詞.</span>  
- 「It is not ~」を短縮すると、「It isn’t ~」「It’s not ~」という形がよく使われます。

例文:
- It is not a pen.（それはペンではありません。）  
- It is not true.（それは本当ではありません。）  
- It is not sunny today.（今日は晴れていません。）  

また、短縮形では以下のようになります。  
- It isn’t a pen.  
- It’s not a pen.

---

### 4. まとめ
- **肯定文**: “It is ...” → “It is a pen.” / “It is sunny.”  
- **疑問文**: “Is it ...?” → “Is it a pen?” / “Is it sunny?”  
- **否定文**: “It is not ...” → “It is not a pen.” / “It is not sunny.”  

「It」は物や動物、天候、状況などを表すときの便利な主語です。さらに会話では短縮形（It’s、Isn’t）も頻繁に使われるため、ぜひ一緒に覚えましょう。",It isn't mine.,それは私のではありません。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:52:25 +0900
20,A1.1-A1.2,現在時制 (一般動詞・3人称単数),3人称単数は語尾にsを付けて。,"以下に、より詳しくわかりやすく修正した解説を示します。

---

## 現在時制（一般動詞・3人称単数）の使い方

### 1. 主語が「I」「You」の場合
- 主語が**I や You**の場合、動詞は**原形**（基本形）をそのまま使います。  
  例：  
  - I play tennis.  
  - You like music.

上記の例のように、「I」や「You」が主語のときは、動詞に変化はありません。

### 2. 主語が「He」「She」「It」の場合
- 主語が**He, She, It**などの**3人称単数**の場合、動詞の語尾に**“s”**をつける必要があります。  
  例：  
  - He plays tennis.  
  - She likes music.

この「s」を付けるルールを**三単現の s**（さんたんげんのエス）と呼びます。

### 3. 語尾のつけ方のバリエーション
動詞によっては、以下のように**-s**以外の形をとる場合があります。これはスペル（つづり）のルールに基づきます。

1. **-s をそのまま付ける**  
   - 主に、語尾が【子音字 + y】やその他の子音（b, c, d, など）で終わるとき  
   - 例：play → plays, need → needs

2. **-es を付ける**  
   - 語尾が【o, s, ch, sh, x】で終わる動詞  
   - 例：go → goes, pass → passes, watch → watches, push → pushes, fix → fixes

3. **-ies を付ける**  
   - 語尾が【子音字 + y】の場合、y を i に変えて es を付ける  
   - 例：study → studies, try → tries

上記のような例外的な場合も多いので、**動詞のスペル**（つづり）をしっかり確認してから活用形を覚えるとよいでしょう。

### 4. ポイントまとめ
- 「I」「You」→ 動詞は原形  
- 「He」「She」「It」→ 動詞に “-s / -es / -ies” のどれかを付ける（いわゆる「三単現の s」）  
- スペルのルールを押さえて、例外的な形にも慣れることが大切

以上のルールを身につければ、日常会話や文章を書くときにも役立ちます。ぜひ例文をたくさん作って練習してみてください。",My brother swims well.,兄は泳ぎがうまい。,1,2023-08-20 23:44:45 +0900,2025-01-26 18:52:33 +0900
